"BR-Sa3","CA-ARB","CA-ARF","CA-Ca1","CA-Ca2","CA-Ca3","CA-Cbo","CA-Let","CA-LP1","CA-MA1","CA-MA2","CA-MA3","CA-Na1","CA-NS1","CA-NS2","CA-NS3","CA-NS4","CA-NS6","CA-NS7","CA-Qcu","CA-Qfo","CA-SCC","CA-SF1","CA-SF2","CA-SF3","CA-TP1","CA-TP2","CA-TP3","CA-TP4","CA-TPD","CR-Fsc","CR-Lse","MX-EMg","MX-Lpa","MX-Ray","MX-Tes","PR-xGU","PR-xLA","US-ADR","US-AR1","US-AR2","US-ARM","US-Aud","US-Bar","US-Bi1","US-Bi2","US-Bkg","US-Blk","US-BMM","US-Bn1","US-Bn2","US-Bn3","US-Bo1","US-Bo2","US-Br1","US-Br3","US-BRG","US-BZB","US-BZo","US-CaV","US-CdM","US-CF1","US-CF2","US-CF3","US-CF4","US-ChR","US-Cop","US-CPk","US-CRT","US-Ctn","US-CZ2","US-CZ3","US-Dia","US-Dk1","US-Dk2","US-Elm","US-Esm","US-Fcr","US-Fmf","US-FPe","US-FR2","US-FR3","US-Fuf","US-Fwf","US-GLE","US-HBK","US-Hn2","US-Ho1","US-HWB","US-IB1","US-IB2","US-Ivo","US-Jo1","US-Jo2","US-KFS","US-KL1","US-KL2","US-KL3","US-KLS","US-KM1","US-KM2","US-KM3","US-KM4","US-Kon","US-KUT","US-LL1","US-LL2","US-LL3","US-Me2","US-Me3","US-Me5","US-Me6","US-Mi1","US-Mi2","US-Mi3","US-Mo1","US-Mo3","US-MOz","US-MRf","US-MtB","US-MWA","US-NC1","US-NC2","US-NC3","US-NC4","US-NGC","US-NR3","US-Oho","US-ONA","US-Prr","US-Rls","US-Rms","US-Ro1","US-Ro4","US-Ro5","US-Ro6","US-Rpf","US-Rws","US-SCd","US-SCf","US-SCg","US-SCs","US-SCw","US-SdH","US-SFP","US-Slt","US-Snd","US-Snf","US-SO2","US-SO3","US-SO4","US-SRC","US-SRM","US-SRS","US-Sta","US-Syv","US-Ton","US-Tw3","US-Uaf","US-UC1","US-UC2","US-UiB","US-UiC","US-UMB","US-UMd","US-Var","US-WBW","US-WCr","US-Wdn","US-Wlr","US-Wrc","US-xAB","US-xBL","US-xBR","US-xCL","US-xDC","US-xDL","US-xDS","US-xGR","US-xJE","US-xJR","US-xKA","US-xKZ","US-xMB","US-xML","US-xNG","US-xNQ","US-xRN","US-xSB","US-xSE","US-xSJ","US-xSL","US-xSR","US-xST","US-xTA","US-xTE","US-xTR","US-xUK","US-xUN","US-xWR"
30,20,7.2,20.64,26.905,25.515,15.111,26.1625,7.7,31.27,19.1725,14.807,11.725,19.978,6.652,5.245,12.513,5.5115,3.962,41.406,17.4,24.165,17,9,8,13.9,14.85,11.8,12.65,15.55,27.5,60.7,2.56847265,5.371,2.0865,51.371951955,4.23333333333333,34.385,4.099940754,20.458,9.915,26.2875,5,39.1455,27.533333,41.766667,31.4,11,30.1,4.5,10.7,10.9,34.55,16,14.743,15.7695,28.7646666666667,11.77245,52.1,51.7505,4.476,21.15667,12.505,25.601665,20.88,27.2,13.1495,10.213,50.17922,7.75,10.83,4.8,24.8,40.4655,39.304,89.421,81.383,7.166933,19.074,8.5,3.0185,9.3,22.341,23.1425,20.15,18.5,8.19824891666667,10.335,33.231735,36.2,45.7,17.5232755,1.3625,5.9,33.70689461,25.91227,30.966535,32.19773,31.81032,23.05955,14.37252,24.22555,33.182045,31.6939493,11.027,19.355,19.69,18.55,20.81,16.463,10.624,11.9112,59.4615,60.09275,56.234,37.379675,36.01986,38,31.5215,5.63333333333333,42.735,25.15,29.4,28.36765,84.8,0.339,7.539443,19.09488,10.81301,14.591,22.6,7.5,26.26944,22.14792,27.165,20.81,14.65,16.275,4.03,11.24,15.5,21.29,6.225,13.2505,13.3,8.4,41.019,37.547809,0.08,0.06,0.022,8.435,4.4795,12.0678094,10.0835,29.394,21.15,28.096,6.046,31.9806,40.320875,33.175,20.4,10.0525,9.935,14.5095,24,34.127335,12.346,39.85,30.59,28.615,26.97,18.17,29.39,25.7925,32.12,35.2275,23.2704166666667,25.2825,11.5675,25.297,24.6075,6.684,37.825,13.0125,22.475,18.722,17.17,29.735,10.1883333333333,12.215,4.4525,29.3725,18.7675,8.02791666666667,19.815,34.59125,27.16,33.84
30,19.9,7.2,20.71,26.8775,25.52,15.09775,26.0625,7.7,31.27,19.1235,14.786,11.625,19.9375,6.652,5.244,12.4185,5.50825,3.9635,41.429,17.4,24.17275,17,9,8,13.95,14.8375,11.8,12.65,15.55,27.4875,56.5,2.5351395,5.286,2.085,51.316915957,4.905,34.334,4.095681521,20.4475,9.895,26.27625,5,39.0624583333333,27.45,41.766667,31.95,11,30.1,4.55,10.7,11,34.3505,16,14.514,15.694,28.7574166666667,11.7136,52.95835,51.55,4.515,21.035,12.476665,25.568335,20.87667,26.8505,13.1495,10.161,50.16581,7.7,10.815,4.8,24.775,40.4745,39.2635,89.421,81.383,6.395773,19.0665,8.5,3.01,9.45,22.335,22.9125,20.1931045714286,18.5,8.18272028333333,10.43,33.118055,36.2,45.7,17.492587,1.34,5.9,33.70383401,25.89296,30.94113,32.15206,31.54964,23.02096,14.374895,24.201395,33.183375,31.55306305,11.028,19.365,19.68,18.55,20.89125,16.45,10.624,11.717866,59.46,60.12635,56.47015,37.31367,36.01457,38,31.497,5.53333333333333,42.715,25.15,29.4,28.3579,84.9,0.338833333333333,7.491998,19.09488,10.80345,14.591,22.6,7.5,26.3282,22.21084,27.19,20.815,14.65,15.85,4,11.2,15.5,21.315,6.2,13.201,13.2505,8.4,41.0075,37.7756335,0.08,0.06,0.022,8.3665,4.49985,12.0348925,10.09,29.39,21.1,27.99975,6.01075,31.947875,40.3328,33.05,20.325,10.05,9.97,14.654,24,34.15667,12.3275,39.9,30.397,28.87,27.084,18.275,29.3,25.915,31.9975,35.23,23.945,26.416,16.44,25.093,25.56,7.26,38.7775,13.35,26.63,18.7483333333333,16.69,28.66,9.17,12.0066666666667,4.99875,28.31,19.41,7.9175,19.14,33.3,28.185,34.04
30,20,7.2,20.725,26.8975,25.52375,15.068,25.95,7.8,31.264,19.057,14.7735,11.55,19.897,6.652,5.243,12.324,5.505,3.965,41.433,17.4,24.18075,17,9.5,8,13.975,14.8375,11.85,12.6,15.525,27.475,55.0505,2.52708365,5.286,1.963,51.261879959,3.95,34.8585,4.084186453,20.44,9.885,26.26125,5,38.9786666666667,27.433333,41.6833335,31.45,11,30.1,4.55,10.7,11,34.1,16,14.307,15.6175,28.7546666666667,11.6208,52.3,51.6,4.5815,21.238335,12.485835,25.481665,20.87667,26.9,13.134,10.16,50.17276,7.75,10.8,4.825,24.7,40.474,39.2215,89.421,81.383,6.404857,19.0625,8.45,3.0275,9.5,22.329,22.6725,20.15,18.5,8.17643295,10.525,33.063195,36.2,45.7,17.45311,1.30666666666667,5.9,33.61587,25.87748,30.910335,32.369515,30.63845,22.98525,14.37362,24.19117,33.169185,31.55306305,11.03,19.37,19.685,18.55,20.9,16.3295,10.624,11.78973,59.6207,60.09815,56.5396,37.23344,35.984955,38,31.473,5.53333333333333,42.665,25.1,29.4,28.45175,84.9,0.338333333333333,7.437281,19.09488,10.79992,14.591,22.75,7.5,26.34536,22.17548,27.235,20.81,14.6,15.775,4,11.25,15.485,21.275,6.215,13.201,13.15,8.4,40.9965,37.7602275,0.08,0.06,0.0215,8.3345,4.5285,11.9341662,10.072,29.39,21.1,27.96125,5.97525,32.002225,40.3368,32.875,20.1,10.05,9.92,14.696,24,34.097,12.2785,39.95,30.408,28.7866666666667,27.43375,18.28,29.3566666666667,26.8916666666667,32.1825,35.22,22.085,26.226,18.37,25.1043333333333,25.28,7.28,37.49,13.305,27.705,19.442,18.045,29.3,10.8433333333333,13.23,5.09,28.2716666666667,19.504,7.68833333333333,18.6866666666667,34.1775,28.095,33.7975
30,20,7.2,20.76,26.83,25.51975,15.0415,25.85,7.8,31.265,19.004,14.773,11.525,19.897,6.652,5.243,12.324,5.505,3.965,41.418,17.4,24.183,17,10,8,14,14.8375,11.8,12.6,15.525,27.4625,55.501,2.54736085,5.286,1.9615,51.22671165,4.03416666666667,35.1973333333333,4.070050384,20.4355,9.87,26.20375,5,38.9074166666667,27.4166665,41.658333,31.4,11.5,30.1,4.55,10.7,10.95,34.2,16,14.005,15.4885,28.7533333333333,11.7032,52,51.35,4.5975,21.011665,12.529165,25.49167,20.83333,26.7,13.1495,9.6975,50.18426,7.65,10.815,4.825,24.675,40.5915,39.5,89.421,81.383,6.484431,19.061,5.9,3.0245,9.35,22.323,22.5725,20.15,18.5,8.15330245,10.15,32.93004,36.2,45.7,17.42036,1.26,5.8,33.6338867,25.867735,30.8932,32.34975,30.6281,22.98235,14.365825,24.18803,33.17371,31.6374754,11.013,19.375,19.69,18.55,20.9,16.3255,10.562,11.79214,59.46505,60.1566,56.5163,37.16401,35.985125,38.04268,31.4785,5.55,42.585,25.1,29.4,28.45985,84.9,0.338,7.4463645,19.09488,10.7701,14.591,22.7,7.5,26.39008,22.2384,27.255,20.81,14.6,15.65,4,11.25,15.45,21.265,6.23,13.201,12.85,8.4,40.991,37.905628,0.08,0.06,0.021,8.271,4.54085,11.8670831,10.0025,29.39171,21.2,27.92,5.941,31.939875,40.313025,32.825,19.475,10.05,10.495,14.611,24.5,34.083835,12.246,40.25,30.528,28.665,26.534,18.255,29.37,26.6666666666667,32.09,35.38,22.725,25.3925,16.42,25.074,24.83,7.3,37.7725,14.36,27.81,19.8320833333333,16.18875,28.635,9.336,12.1433333333333,4.86,28.3358333333333,19.44,7.71166666666667,18.6958333333333,34.0866666666667,28.045,31.51
29,44.3250005,3.6,21.86,27.4975,27.27425,14.755,22.7125,7.5,26.865,11.3845,15.9511,4.65,17.098,6.733,5.0825,5.0595,4.729,1.7155,39.737,16.101,24.103,10,9,8,14.1,15.375,11.4,12.95,15.4,22.225,50.6,2.75388885,5.116,2.017,56.912589765,8.58,34.73,4.0811740945,16.34,9.4,27.5004125,7,37.5645,32.0166665,50.6166665,29.7,10,24.6,4.8,9.8,10.75,35,17,12.035,14.114,28.687,7.42859,92.64665,54.851,3.39,27.871665,12.701665,27.446665,24.54333,32.5,13.6165,8.1445,46.90135,8.65,14.98,6.065,25.9255,43.511,42.674,89.569,81.679,13.408,19.6585,11,3.888,10.6,21.6575,25.819,19.6,17.8,3.8911684,7.99,33.76179,35.6,45.4,7.964067,4.76333333333333,8.5,35.34396097,25.27455,30.678715,32.182085,31.11241,22.627625,14.213365,24.054865,33.2,29.5623066,11.7885,19.89,20.12,18.93,25.0725,17.1505,14.513,12.896934,62.1542,59.6329,63.5289,36.7629,36.550885,38.494195,33.9855,9.35,40.83,23.6,34.2,33.5657,85.1,0.128333333333333,7.491932,19.1320230072,9.625,14.591,24.5,8,25.4962,20.50472,14.6,17.49,12.079,17.5,4.2,12.865,18.4,24.8,7.7,13,12.3,8.2,39.722,39.472597,0.08,0.12,0.052,9.88,5.7765,15.2,8.995,28.9405,28.3,27.53775,4.114,32.306525,40.037425,28.45,18.875,10.135,10.655,24.1005,27,32.891,11.4965,53,30.155,28.7633333333333,28.9975,18.15,28.4966666666667,29.81,33.35375,36.37,25.375,28.4,10.61,24.159,25.52,9.5875,33.63,19.765,22.23,20.414,21.655,31.915,14.175,15.2225,4.81533333333333,28.085,20.665,20.3420833333333,16.73,35.1333333333333,23.6633333333333,33.73
28.5005,44.47499925,3.6,21.765,27.4575,27.2335,14.7445,22.65,7.5,26.8605,11.353,15.91105,4.6,17.0955,6.731,5.08025,5.05575,4.715,1.71125,39.7445,16.101,24.1015,10.5,9,8,14.1,15.375,11.425,12.95,15.425,22.2,50.7,2.74861135,5.116,2.065,56.822754164,8.465,34.325,4.0789874625,16.34,9.39,27.520825,7,37.585,31.9666665,50.633333,29.2,10,24.55,4.8,9.8,10.75,35,17,12.037,14.111,28.67975,8.0337,92.2,54.901,3.391,27.87667,12.7,27.41666,24.198335,30.8,13.5645,9.699,46.834975,8.3,15.68,6.3,25.8,43.6605,42.649,89.569,81.6975,13.3865,19.6565,11,3.8795,10.25,21.6685,25.846,19.65,17.8,3.90035595,8.22,33.73911,35.6,45.4,7.98687825,4.79208333333333,8.4,35.34396097,25.247685,30.65697,32.15966,31.1791,22.626725,14.205715,24.015445,33.229905,30.5284963,11.635,19.88,20.12,18.93,25.0725,17.142,14.513,12.844533,62.1473,59.626,63.47695,36.93997,36.54555,38.56232,34.0255,9.35,40.835,23.6,34.2,33.5541,85.1,0.128,7.4841155,19.1305526424,9.625,14.591,24.5,7.9,25.42392,20.50696,14.59,17.465,12.07725,17.3,4.2,12.915,18.4,24.89,7.7,13,12.3,8.15,39.722,39.458538,0.08,0.12,0.052,9.85,5.8284,15.1,9.064,29.081,28.3,27.513,4.114,32.2324,40.08215,28.35,18.8,10.075,10.19,24.1445,27,32.80967,11.496,52.85,30.021,29.5866666666667,28.91,18.385,28.5,29.63,33.4791666666667,37.24,24.97125,27.71,11.395,24.18,25.7,9.665,33.9666666666667,19.06125,14.84,20.225,21.6429166666667,31.8125,13.7275,17.515,4.99,28.21,20.46,20.53,17.6825,34.6516666666667,23.055,32.89
28.001,44.35000025,3.6,21.69,27.4125,27.20625,14.7297,22.5625,7.5,26.8575,11.341,15.8564,4.6,17.093,6.729,5.078,5.052,4.701,1.707,39.833,16.101,24.102,11,9,8,14.1,15.375,11.4,12.95,15.45,22.175,50.7,2.74513835,5.116,2.045,56.743115618,7.875,34.42625,4.075093585,16.335,9.385,27.519975,7,37.6449583333333,32.0166665,50.6125,29.2,10,24.5,4.8,9.8,10.75,35,16.5,12.016,14.13,28.6743333333333,7.27807,92.2,54.801,3.401,28.486665,12.7,27.43167,24.13,32.9505,13.5505,6.59,46.595745,8.2505,15.14,6.3,25.75,42.9965,42.678,89.569,81.716,13.356,19.655,11,3.873,10.101,21.689,25.762,19.775,17.8,3.8358829,7.77,33.825495,35.5,45.45,7.978822,4.71895833333333,8.3,35.34396097,25.23381,30.643325,32.143,31.22935,22.62465,14.20345,24.010505,33.2,30.5284963,11.5855,19.87,20.115,18.93,25.1,17.146,14.513,12.744598,62.1456,59.61775,63.3256,37.02744,36.51,38.32971,33.9965,9.38333333333333,40.945,23.6,34.2,33.5495,85.1,0.1275,7.4808685,19.136222952,9.625,14.591,24.6,7.9,25.47176,20.50472,14.575,17.465,12.07325,18.125,4.2,12.94,18.35,25.015,7.65,13,12.3,8.1,39.7245,39.438175,0.08,0.1195,0.052,9.85,5.9095,15.1,9.091,29.040305,28.4,27.44975,4.1135,32.11365,40.083375,28.5,18.825,10.075,10.2275,24.1425,27,32.810165,11.496,52.7,29.9605,29.6166666666667,30.15,18.335,28.5,28.835,33.485,36.96,25.06,27.98,11.79,23.976,26.285,12.45,33.7733333333333,19.105,24.84,20.33,22.2083333333333,31.545,13.97875,16.81,5.02033333333333,28.08125,20.331,20.56,17.6075,35.14,23.815,33.7
28.001,44.300001,3.6,21.695,27.3525,27.23825,14.7335,22.5,7.5,26.848,11.3455,15.80475,4.6,17.102,6.729,5.08175,5.0545,4.7115,2.7585,39.7985,16.101,24.1015,11,9,8,14.05,15.375,11.425,12.95,15.45,22.175,50.7,2.715,5.116,2.0345,56.678945478,8.03,34.5275,4.0669803925,16.325,9.38,27.5091625,7,37.6155,31.9833335,50.6,29.7,10,24.5,4.8,9.8,10.75,35,16.5,11.991,14.07,28.67675,7.21318,92.96,55.0505,3.4255,28.68,12.705,27.493335,23.85666,33.1,13.3995,6.548,46.38139,8.1,15.14,6.3,25.7,43.08,42.68,89.569,81.716,13.3235,19.6535,11,3.8665,10.25,21.6995,25.3625,19.65,17.8,3.6663434,7.7425,33.84161,35.4,45.4,7.97545925,4.583125,8.15,35.342380485,25.25093,30.612315,32.134315,31.184985,22.617815,14.23594,24.04985,33.250935,30.5830392,11.5755,19.86,20.12,18.94,25.1,17.1875,14.513,12.6675,62.14965,59.6029,63.4428,37.087225,36.495835,38.3389075,33.8575,9.43333333333333,40.925,23.6,34.3,33.53405,85.2,0.127,7.477324,19.1232492408,9.62,14.591,24.5,7.9,25.49308,20.45596,14.555,17.445,12.07125,18,4.2,12.93,18.35,24.99,7.7,13,12.25,8.1,39.7255,39.4343185,0.08,0.119,0.052,9.86,5.9297,15,9.079,29.03611,28.5,27.41675,4.110507,32.07915,40.049,28.575,19.15,10.05,10.22,24.1845,27,32.90567,11.491,52.75,29.9,29.6275,28.4426666666667,17.99,28.5366666666667,28.88,33.4875,36.4,24.5746666666667,27.59,11.9825,23.9333333333333,25.66,9.955,33.7041666666667,19.245,27.04,20.85,21.292,31.7475,13.995,16.1733333333333,4.75875,28.62875,19.9095,21.19,17.535,34,23.0375,33.14
28.001,44.32499925,3.6,21.78,27.32,27.225,14.73315,22.45,7.5,26.842,11.354,15.7532,4.6,17.111,6.729,5.0855,5.057,4.722,3.81,39.779,16.101,24.10075,10,9,8,14.1,15.375,11.4,12.95,15.45,22.175,50.7,2.69833315,5.116,2.042,56.619177449,7.83541666666667,34.62875,4.0614265695,16.295,9.3755,27.5021,7,37.585625,32,50.6,29.7,10,24.4,4.8,9.8,10.75,35,16,11.773,14.0545,28.787875,8.0917,94.2,55.1,3.426,28.615,12.7,27.49833,23.56333,33.1,13.4375,6.526,46.31818,7.9,15.125,6.315,25.6,42.9655,42.666,89.5875,81.716,13.2905,19.656,11,3.8635,9.9,21.6975,25.054,19.65,17.8,3.62555568333333,7.795,33.88512,35.5,45.4,7.969184,4.39395833333333,8,35.30920175,25.232585,30.616115,32.17172,31.2731,22.60597,14.22255,24.09087,33.267445,30.6928285,11.601,19.85,20.13,18.94,25.1,17.1715,14.513,12.6025,62.1549,59.56365,63.64895,37.048245,36.5,38.4253825,33.796,9.43333333333333,40.845,23.6,34.3,33.5271,85.2,0.126333333333333,7.470025,19.1216662008,9.62,14.591,24.4,7.9,25.4312,20.35984,14.515,17.4,12.0685,17.375,4.2,12.94,18.35,24.98,7.6,13,12.3,8.1,39.736,39.4283385,0.07,0.119,0.052,9.815,5.93415,15,9.066,28.974385,28.6,27.34525,4.10739025,32.0656,40.0203,28.475,19.125,10.05,10.24,24.2395,27,32.831165,11.4865,52.85,29.896,29.55625,29.0925,18.365,28.5633333333333,29.095,33.3841666666667,36.3,24.2766666666667,26.8616666666667,11.85,24.4345,25.2,10.0675,33.635,18.9675,24.865,20.62875,22.38125,31.655,13.5983333333333,20.34,4.77,28.46875,20.3066666666667,20.7,17.515,34.85,23.955,33.9
28.001,44.1500015,3.6,21.79,27.2775,27.197,14.7235,22.425,7.5,26.8345,11.3315,15.72895,4.6,17.102,6.728,5.08175,5.058,4.716,3.8155,39.757,16.101,24.10075,10,9,8,14.1,15.325,11.45,12.925,15.475,22.175,50.8,2.715,5.116,2.033,56.555004481,8.71208333333333,34.73,4.056386766,16.2705,9.3655,27.4854125,7,37.5764166666667,31.95,50.6,29.7,10,24.35,4.8,9.8,10.8,35,16,11.844,14.01,28.775875,8.29255,93.5,54.901,3.4085,28.53333,12.788335,27.58333,25.62667,33,13.468,6.507,46.238705,7.7,15.115,6.33,25.525,42.5165,42.636,89.5875,81.716,13.2595,19.656,11,3.8615,10.101,21.6955,25.054,19.775,17.8,3.58989903333333,8.14,33.876125,35.5,45.5,7.9682955,4.15395833333334,7.9,35.27761,25.22234,30.62724,32.10624,31.33239,22.57813,14.21658,24.09564,33.25031,30.8571607,11.5505,19.84,20.15,18.945,25.1,17.192,14.513,12.538699,62.1416,59.43775,63.8498,36.995915,36.515,38.496155,33.8945,9.38333333333333,40.835,23.6,34.25,33.53175,85.2,0.126,7.46172,19.1107166856,9.625,14.591,24.4,7.9,25.517,20.41668,14.515,17.385,12.06575,17.85,4.2,12.94,18.415,25,7.7,13,12.2,8.1,39.741,39.4472545,0.07,0.1185,0.052,9.865,5.9352,14.9,9.0545,28.92922,28.6,27.3095,4.1028855,32.0589,40.00055,28.375,18.45,10.05,10.22,24.279,27,32.855335,11.479,52.5,29.87,29.51,29.985,18.56,28.5666666666667,28.78,33.5025,36.16,24.707,27.5225,11.9775,24.38,25.15,11.4583333333333,33.75,19.7458333333333,26.085,20.535,22.36,31.815,13.6433333333333,17.88,5.16666666666667,29.515,20.2316666666667,19.96,17,34.85,22.655,32.25
28.001,44.1750005,3.6,21.735,27.2225,27.1875,14.70375,22.4125,7.5,26.8275,11.307,15.69415,4.6,17.093,6.727,5.078,5.059,4.71,3.821,39.736,16.101,24.10275,10,9,8,14.1,15.325,11.45,12.9,15.5,22.175,49,2.695,5.116,2.0235,56.494606142,8.15666666666667,34.83125,4.0528988045,16.22,9.3605,27.51835,7,37.551625,31.933333,50.6,29.7,10,24.3,4.8,9.8,10.8,35,16,11.8365,14.021,28.7701666666667,8.0691,92.9,54.901,3.4495,28.25167,12.978335,27.52,25.305,33.05,13.445,6.498,46.0854,7.5,15.115,6.33,25.45,42.9385,42.6595,89.5875,81.753,13.2255,19.655,11,3.8635,10.101,21.6935,25.142,19.7,17.8,3.53856883333333,7.81,33.82654,35.5,45.5,7.95471125,3.79166666666667,7.8,35.183055,25.233005,30.60435,32.071385,31.377805,22.59906,14.22288,24.06884,33.3,30.8296542,11.525,19.85,20.22,18.93,25.1,17.251,14.4795,12.567532,62.1415,59.2537,63.6208,36.94775,36.5,38.457845,33.83,9.425,40.905,23.6,34.2,33.5244,85.2,0.1255,7.4564245,19.0965959688,9.62,14.591,24.2,7.9,25.54664,20.55932,14.475,17.36,12.062,18.175,4.2,12.9,18.47,25.065,7.6,13,12.15,8.1,39.7115,39.4886705,0.07,0.118,0.0525,9.88,5.9371,14.9,9.0375,28.93267,28.5,27.238,4.100815,32.109425,39.97575,28.15,18.2,10.05,10.2075,24.286,27,32.84883,11.4705,52.65,29.8445,29.8116666666667,29.9205,18.425,28.5333333333333,29.13,33.465,36.98,24.42,28.4258333333333,12.195,23.9,25.595,10.275,34.6726666666667,19.0775,26.445,20.445,22.3816666666667,31.8,13.61375,18.93,4.80583333333333,29.34,20.5485,21.3066666666667,17.54,34.7683333333333,22.4175,33.67
28.001,44.1999995,3.6,21.7,27.2225,27.1825,14.688,22.45,7.5,26.8055,11.29,15.65515,4.6,17.0955,6.721,5.0755,5.0615,4.7065,3.299,39.715,16.101,24.10475,10,9,8,14.1,15.375,11.4,12.9,15.5,22.1375,47.2,2.685,5.116,2.0225,56.44507074,7.84666666666667,34.9325,4.05470113,16.1805,9.3555,27.5245875,7,37.5156666666667,31.9,50.6,29.7,10,24.3,4.8,9.8,10.8,35,16,11.803,14.022,28.7635,8.0656,93.4933,54.801,3.412,21.64667,12.7,27.41,25.05667,33.1,13.149,6.4885,46.19993,7.55,15.1,6.33,25.475,42.9385,42.7,89.606,81.753,13.194,19.5785,11,3.8645,10.2,21.6915,25.142,19.675,17.8,3.49801058333333,7.495,33.66739,35.5,45.5,7.975017,3.468125,7.6,35.08875,25.22891,30.59658,32.07002,31.234725,22.58643,14.217475,24.03991,33.3,30.8021477,11.474,19.86,20.215,18.93,25.1,17.3005,14.446,12.6051,62.1391,59.2506,63.82855,36.87,36.5,38.4188575,33.8295,9.4,40.9,23.6,34.15,33.51705,85.2,0.125,7.459087,19.09488,9.75,14.591,24.3,7.9,25.44316,20.37888,14.345,17.305,12.05875,17.7375,4.2,12.9,18.47,25.08,7.6,13,12.2,8.1,39.689,39.4535365,0.07,0.119,0.054,9.865,5.96465,14.9,8.928,28.84034,28.5,27.16375,4.0969995,32.159225,39.95625,28.225,18.875,10.05,10.195,24.2495,27,32.843,11.463,52.45,29.821,29.3033333333333,29.2525,18.49,28.5083333333333,29.1,33.395,36.32,25.0595833333333,27.82,12.175,23.8966666666667,24.75,8.965,34.87,19.77,27.64,20.9,23.529,31.7625,13.9366666666667,17.8475,5.01333333333333,29.17,20.4025,20.4566666666667,18.0566666666667,34.7095833333333,22.815,33.8
27,44.1500015,3.6,21.695,27.17,27.1945,14.687,22.45,7.5,26.8025,11.2855,15.60975,4.625,17.098,6.715,5.073,5.064,4.703,2.777,39.687,16.101,24.10625,10,9,8,14.1,15.375,11.35,12.9,15.5,22.025,46.9,2.712778,5.201,1.996,56.390130149,7.83333333333333,35.03375,4.0325251,16.135,9.35,27.5166625,7,37.402375,31.9,50.6,29.7,10,24.25,4.8,9.8,10.8,35,17,11.8275,14.053,28.763,8.0688,93.4033,54.851,3.378,24.28,13.14,27.38667,25.35333,33,12.941,6.493,46.39044,7.55,15.105,6.33,25.6,42.512,42.7315,89.606,81.753,13.1625,19.577,11,3.869,10.101,21.6895,25.185,19.625,17.8,3.50446343333333,7.69,33.641955,35.5,45.4,7.964046,3.97145833333333,7.6,35.21453,25.27654,30.598365,32.05279,31.15504,22.57847,14.207325,24.06269,33.3,30.7472293,11.562,19.86,20.215,18.93,25.1,17.267,14.446,12.686566,62.2056,59.19645,63.36725,36.79008,36.51325,38.0988225,33.8725,9.38333333333333,40.885,23.6,34.15,33.62395,85.2,0.124666666666667,7.457286,19.09488,9.75,14.591,24.2,7.9,25.41456,20.38616,14.175,17.17,12.05575,17.75,4.27,12.925,18.48,25.105,7.7,13,12.1,8.1,39.694,39.5097615,0.07,0.12,0.054,9.86,5.9612,15.2,8.834,28.825835,28.7,27.194,4.0935,32.149425,39.922525,28.1,18.325,10.0525,10.225,24.2485,27,32.75833,11.4595,52.55,29.781,29.64625,29.3785,18.425,28.4666666666667,29.035,33.4108333333333,36.0825,25.04875,27.765,11.8825,23.6633333333333,25.15,11.425,34.9933333333333,19.17,27.685,20.44625,21.765,32.515,13.8875,16.1604166666667,4.79583333333333,28.735,20.55275,20.72,18.11,34.6233333333333,22.8,33.18
27,44.24999925,3.6,21.625,27.2175,27.159,14.67775,22.45,7.5,26.798,11.309,15.5831,4.6,17.098,6.711,5.074,5.064,4.706,2.77575,39.6705,16.101,24.1065,10,9,8,14.1,15.375,11.325,12.85,15.45,22.025,46.8,2.7,5.286,1.965,56.375730309,7.4175,35.135,4.0026615975,16.14,9.34,27.4691625,7,37.29125,31.866667,50.6,29.75,10,24.2,4.8,9.8,10.8,35,16,11.7325,14.1775,28.763375,8.01825,92.8,54.7505,3.435,25.225,12.953335,27.30333,25.625,32.8505,12.7935,6.487,46.31252,7.9,15.08,6.415,25.6755,42.509,42.789,89.606,81.753,13.131,19.5765,11,3.879,10.0505,21.6875,25.143,19.55,17.8,3.5039948,8.085,33.49594,35.5,45.4,7.9674115,4.80520833333333,7.9,35.21453,25.26117,30.61198,32.07469,31.147555,22.56114,14.2051,24.05809,33.22165,30.5284963,11.4915,19.885,20.225,18.94,25.0933333333333,17.178,14.446,12.8925,62.23645,59.207,63.2219,36.770175,36.5,38.346245,33.901,9.38333333333333,40.91,23.6,34.1,33.73875,85.1,0.124,7.459087,19.09488,9.75,14.591,24.2,7.9,25.4182,20.48504,14.005,16.995,12.051,17.4625,4.285,12.925,18.57,25.13,7.7,13,12.1,8.1,39.7515,39.4787,0.07,0.12,0.054,9.98,5.9399,15.1,9.033,28.82311,28.7,27.1995,4.090985,32.26225,39.888775,28.1,17.825,10.05,10.195,24.135,27,32.7935,11.453,52.45,29.7585,29.73,29.41,18.18,28.495,29.47,32.8383333333333,37.065,25.0233333333333,28.4995833333333,8.45,24.0416666666667,24.63,11.0975,35.57,20.71875,27.35,20.68,21.2666666666667,31.78,13.835,14.022,4.64,28.47,19.9536666666667,21.0766666666667,18.05,34.84,22.74,33.315
